,Unnamed: 0,search_position,job_location,job_title,company,job_description,job_link
254,254,Data Scientist,"Remote in Greensboro, NC",Data Scientist/Statistician (Open to Remote/Off-Site),Cone Health,"The Data Scientist/Statistician is an experienced advanced analytics resource on the Insight Discovery & Computational Modeling team within the Cone Health Enterprise Analytics department. The Data Scientist/Statistician leverages the tools and methods of applied data science to generate business and clinical value for Cone Health through discovery of new insights/knowledge.
This opportunity is open to remote candidates as employees on this team can work off-site.
The role of the Data Scientist at Cone Health is to:

? Apply machine learning-based data mining methods to discover new patterns in claims and care delivery data for the purpose of understanding performance of the Cone Health enterprise and/or the populations that it serves,


? Create predictive models for clinical and financial outcomes and/or population behaviors, and/or


? Build simulation models to assess the range of possible outcomes for strategic and tactical proposals, and to gain an understanding of the sensitivity to associated business levers, prior to implementation.

? Provide data science tools and methods mentorship to staff at the Data Scientist level.

The result of the data scientist?s work is a body of high-impact models that can be implemented in a production setting to improve member health outcomes, to increase the efficiency of care delivery operations, and to contain health care costs through health improvement and risk mitigation.
Talent Pool: Corporate Services/Professional
Responsibilities

Demonstrate attention to detail and initiative in discovering errors in data or analyses, or determining the need for additional, follow-up analysis arising from the original assignment.

-

Develop knowledge and expert understanding of Cone Health clinical and business initiatives to ensure value-adding design and interpretation of analysis.
-

Independently, or in teams, produce a combination of data mining, predictive modeling, simulation modeling or other quantitative analyses to provide new insights into drivers of clinical risk and financial performance.
-

Produce customer-oriented reports that provide business context for data science-based analysis and recommendations, requiring only moderate revision by the Enterprise Analytics leadership.

-

Represent Enterprise Analytics leadership as a data science expert in business engagements with mid-level leadership when called upon to do so.

-

Routinely apply data extraction and manipulation skills, complex analysis methods, statistical analysis, and data visualization tools to daily work.

-

Serve as consultant regarding advanced data mining and predictive modeling methods, as well as application of scientific research principles to knowledge discovery.

-

Qualifications

EDUCATION:

Required: Bachelor?s degree in a quantitative, analytical discipline such as data science, mathematics, statistics, operations research, actuarial science, or the physical sciences.

Preferred: Master?s Degree in an analytical discipline.
EXPERIENCE:

Required:

? Minimum of three (3) years of experience applying data science and/or other advanced analytics methods to very-large scale information sources required. Four years is preferred.

? Demonstrated expertise in relevant data science or analytical methods, particularly as applied in the healthcare domain, may reduce time-in-position requirement.

? Prior hands-on experience developing, applying, and interpreting results from successful (i.e., practical and impactful) analytics projects.

? Working knowledge of data science tools and methods, including machine learning and predictive modeling.

? Demonstrated proficiency with at least one of the following tools is required: R, Python, RapidMiner, SAS/Enterprise Miner, Statistica, AnyLogic, or BayesiaLab. Experience with similar tools will be considered.

? The ability to design and apply multiple advanced data mining, statistical analysis, and predictive modeling methods under limited guidance from senior data scientists or the Executive Director is required.

? Demonstrated experience working with large, complex, relational databases is required.

? Demonstrated experience with data extraction, data manipulation, and reporting is required.

? Demonstrated evidence of advanced problem-solving skills in the business environment.

? Experience presenting analytically-derived findings to mid-level or senior leadership is required.

Preferred:

? Analytics experience in the healthcare delivery or health insurance industries is strongly preferred. Relevant experience in other industries (e.g., retail, social media, financial services) will be considered.


? Two-or-more years of experience applying advanced analytics tools and methods to healthcare data is strongly preferred.

? Two-or-more years of experience in a healthcare operations environment (health system or insurer) is strongly preferred.

? Understanding of HIPAA and other applicable statutes or regulations concerning patient privacy and appropriate use and sharing of healthcare data is strongly preferred.
LICENSURE/CERTIFICATION/REGISTRY/LISTING:

REQUIRED

Valid Driver's License | Valid Driver's License

PREFERRED",https://www.indeed.com/rc/clk?jk=9f20fb69b7e1f4d6&fccid=33d5cafaa81b4d7e&vjs=3
255,255,Data Scientist,"Malvern, PA+4 locations",Data Scientist,Vanguard,"Job Description Summary
The Center for Analytics and Insights (CAI) at Vanguard is an enterprise center of excellence for Artificial Intelligence, Machine Learning and Advanced Analytics. As a Data Scientist at CAI, you will drive analytic innovation and apply machine learning and statistical modeling to tackle complex and challenging problems facing Vanguard's business and clients. You will play an important role of identifying opportunities, leading and executing model development and delivering analytical insights to support data-driven business decision making.
Core ResponsibilitiesLeads and executes analytical and data science projects that provide deep insights into business needs and advance capabilities. Applies significant quality control and risk assessment of data, model, methodologies, outputs and processes.Engages with internal stakeholders to understand and probe business processes in order to develop hypotheses. Brings structure to requests and translates requirements into an analytic approach.Guides test design, research design, and model validation. Provides statistical consultation services. Serves as the analytics expert on cross functional teams for large strategic initiatives and contributes to the growth of the Vanguard analytics community.Mentors and develops junior data scientists and analysts.Prepares and delivers insight presentations and action recommendations. Communicates complex analytical findings and implications to business leaders.
QualificationsGraduate degree in Data Science, Statistics, Mathematics, Economics, Computer Science, or other quantitative discipline or equivalent combination of training and experience.A minimum of five years related work experience in analytical roles. Experience with data wrangling required - Programming skills to access, transform and prepare large scale data for statistical modeling. Experience utilizing statistical and machine learning methods required.Strong proficiency in Python (or R) and data visualization tools.
About Vanguard
We are Vanguard. Together, we’re changing the way the world invests.
For us, investing doesn’t just end in value. It starts with values. Because when you invest with courage, when you invest with clarity, and when you invest with care, you can get so much more in return. We invest with purpose – and that’s how we’ve become a global market leader. Here, we grow by doing the right thing for the people we serve. And so can you.
We want to make success accessible to everyone. This is our opportunity. Let’s make it count.
Inclusion Statement
Vanguard’s continued commitment to diversity and inclusion is firmly rooted in our culture. Every decision we make to best serve our clients, crew (internally employees are referred to as crew), and communities is guided by one simple statement: “Do the right thing.”
We believe that a critical aspect of doing the right thing requires building diverse, inclusive, and highly effective teams of individuals who are as unique as the clients they serve. We empower our crew to contribute their distinct strengths to achieving Vanguard’s core purpose through our values.
When all crew members feel valued and included, our ability to collaborate and innovate is amplified, and we are united in delivering on Vanguard's core purpose.
Our core purpose: To take a stand for all investors, to treat them fairly, and to give them the best chance for investment success.
Future of Work
During the pandemic, we transitioned to a work from home model for the majority of our crew and we continue to interview, hire, and on-board future crew remotely.
As we have developed the path forward, we have taken a thoughtful approach that both maximizes the advantages of working remotely and the many benefits of coming together and collaborating in a shared workspace. We believe that in-person interactions among our crew are important for preserving our unique culture and advantageous for the personal development of our crew.
When our Crew return to the office, many will work in our hybrid model. A smaller proportion of our crew will operate in the Work from Home work model (for example, field sales crew); or in the Work from Office model (for example, portfolio managers).
The working model that your role falls into will be communicated to you in the interview process – please do ask if you are unsure. We encourage you to make the decision regarding your job interview and offer knowing which model your role will fall into. We will test and learn as our ways of working evolve and will continue to evaluate working models along the way.",https://www.indeed.com/rc/clk?jk=cb9a11e9e8a8554b&fccid=510aa29fcf8f87d9&vjs=3
256,256,Data Scientist,Remote in New York State,Data Scientist,Neuro-ID,"Here at Neuro-ID, you will be joining a best-in-class team on a trajectory of tremendous growth. We are a Series-B start-up (https://techcrunch.com/2021/11/04/neuro-id-takes-in-fresh-capital-to-combat-fraud-from-all-of-our-taps-types-and-swipes/), backed by top tier investors Canapi Ventures, FinVC Capital, and TTV Capital and we serve some of the largest names across various industries such as Intuit, Square, Affirm, Mission Lane, Petal, and others.
We are pioneering the behavioral analytics space, providing a new standard for collecting, translating and actioning on the real-time behaviors of digital interactions. Through a body of patented technology, Neuro-ID developed the Friction Index™, leveraging over a decade of scientific research and discovery in Human-Computer Interaction (HCI) to measure both customer Intent and Experience. For companies, this real-time behavioral data is used during the digital onboarding process to segment genuine from fraudulent customers, enabling them to maximize conversion, reduce false positives and stop sophisticated fraud.
Founded by 2 world-renowned PhDs, and led by a team of seasoned executives, we continue to make strategic key additions to our team to expand our product offerings and enter new verticals.
Come join our team!
We have a large and unique data set with a unique set of challenges. It has tremendous potential. We are looking for a Data Scientist to join our team, and work on analysis and modeling.
What You Will Do
Research and develop ML learning models and technology to power Neuro-ID products
Data analysis and visualization
Who You Are
Minimum Master's Degree in Computer Science, Math, Statistics, Natural Sciences, Data Science, Machine Learning or related technical fields
1-3 years experience delivering data science projects analyzing and modeling real-world problems
Hands on experience developing supervised and unsupervised machine learning algorithms (regression, decision trees/random forest, neural networks, feature selection/reduction, clustering, etc.)
Familiar with Python (pandas, numpy, scikit-learn etc) and SQL, experience with Snowflake and/or Looker is a plus
Ability to adapt to a fast paced and flexible work environment
Life at Neuro-ID:
Neuro-ID is in hyper-growth mode, and the team here has a lot of ambition. However, what sets us apart from the rest is that the culture at Neuro-ID is truly special. It just might be that once in a lifetime opportunity. And it's not just the tech, or the market opp, it's also the people. Our headquarters are nestled in a quiet section of Montana's Rocky Mountains, but our distributed enterprise has the ambition to change the digital world. And we're doing just that each and every day by up-leveling world class organizations' digital strategies for fraud and CX with behavior. We work very hard, we are very focused, and the environment is incredibly dynamic. However, we make time to celebrate and build culture. We believe wholeheartedly that the journey should be memorable, enjoyable, and meaningful, even if it's not easy.
Compensation: Competitive salary and equity package (Own a slice of a rocket ship!)
Team: Remote “Connected” Workforce, quarterly culture events with regional team, functional team quarterly planning offsites, monthly all team celebration meetings, All Access We Work Cards, annual all team summits in Whitefish, MT, and MORE all in service to create a connected, but flexible workforce.
Wellness: Healthy people are happy people! We offer comprehensive and top tier health, dental, vision, FSA, DCA, 401K, monthly wellness stipend for gym memberships, strava licenses, or really anything related to wellness.
Education: Annual education reimbursement for an approved education purpose, course, books, podcast subscription, etc.
Tech: Technology Station Kit: Computer (Mac or PC Choice), Monitor(s), Keyboard, Mouse, Dongles, HeadSet; Remote Work Comfort Stipend: Annual stipend to continually improve your remote work set-up
Location: Our flagship “HQ” nestled in beautiful Whitefish, Montana with over 5000 square of office space and thousands of acres of outdoor adventure space for our remote employees to enjoy when in town for off-sites.
Competitive PTO Policy: Recharging when you are running hard is crucial! We stress work/life balance. Our PTO policies include the entire office closure for the whole week between Christmas Eve and New Years Day for recharging prior to the New Year!
Dare to do something bold!",https://www.indeed.com/rc/clk?jk=1a7bde6e8456dcf4&fccid=2f02f41780ed19c3&vjs=3
257,257,Data Scientist,"Remote in Cambridge, MA 02139 02139+2 locations",Data Scientist,MIT,"Working at MIT offers opportunities, an environment, a culture – and benefits – that just aren’t found together anywhere else. We value diversity and strongly encourage applications from individuals from all identities and backgrounds, like yours. If you’re motivated, want to be part of a unique, multicultural, collaborative, and inclusive community, and help shape the future – then take a look at this opportunity.
Information on MIT’s COVID-19 vaccination requirement can be found at the bottom of this posting.

DATA SCIENTIST, Resource Development, to play a leading role in providing analysis to inform and advance MIT's fundraising mission. Will produce analytic models grounded in statistical disciplines to provide insight on organizational priorities, develop strategies to operationalize discoveries to improve upon business practices, and design creative ways to analyze and transform small and limited data to expand understanding of donors and MIT's fundraising effectiveness.

Job Requirements

REQUIRED: bachelor's degree, preferably in computer science, information technology, or similar quantitative discipline; seven years’ experience producing statistical models and analyses, including collecting, cleaning, evaluating, and synthesizing datasets using multivariate regression, logistical regression, and time series analysis; five years’ experience with statistical applications or programming languages, e.g., SAS, R, Python, Stata, etc.; ability to analyze and provide insight with respect to small or mid-sized data sets (consisting of observations ranging between hundreds to thousands, rather than millions, of rows), interpreting abstract questions, and providing concrete quantitative solutions; three years’ programming experience in SQL and Oracle or other DBMS; excellent problem-solving, interpersonal, and written and oral communication skills; attention to detail; and discretion with confidential information. Must be able to produce effective, well-organized reports-that include data visualization-for the purpose of high-level decision-making; manage multiple projects/priorities and meet challenging and changing deadlines; and present complex statistical concepts/results to a variety of audiences. PREFERRED: experience in higher education advancement services, particularly fundraising business processes, prospect management, and gift accounting within a large research university setting; interest in process documentation, investigative analysis, and process review with an eye toward efficiency; interest in learning new technologies; and comfort mapping business activities to IT systems/services. Job #20902-10
This position will be hybrid, with a combination of on-campus and remote work.

Application material should include a resume and cover letter.",https://www.indeed.com/rc/clk?jk=7ea66dd5d03e68cb&fccid=71cf745ec1b3aae4&vjs=3
258,258,Data Scientist,"Waltham, MA 02451 02451+7 locations",Data Scientist,Bank of America,"Job Description:
Position Summary
Data scientist to join the Experimentation, Instrumentation and Artificial Intelligence team to develop and deliver robust machine learning models and experimentation methods at scale via the Roxie platform. Candidate must possess solid foundation in applied machine learning methods to help the team deliver personalized experiences to our client-facing channels.
Required Skills
Experienced in applied machine learning model development
Excellent Python coding and troubleshooting skills
Excellent written and verbal communication skills
Team player who is committed to team success
Committed lifetime learner to stay abreast of changes within the AI space
Desired Skills
Knowledge of applied design of experiment methods and their integration with machine learning techniques
Recommender system and NLP model development experience
Job Band:
H5
Shift:
1st shift (United States of America)
Hours Per Week:
40
Weekly Schedule:
Referral Bonus Amount:
0",https://www.indeed.com/rc/clk?jk=8abcf9e0d639e44b&fccid=5bd99dfa21c8a490&vjs=3
259,259,Data Scientist,Remote,Data Scientist (remote),Skylight,"Skylight is at the forefront of a civic movement to reinvent how the government serves the public in a digital world.We’re looking for a Data Scientist to join our talented team of technologists in driving this movement forward.You’ll be a key part of our small, but rapidly growing team, which consists of former Presidential Innovation Fellows, founders of 18F, and members of the U.S. Digital Service.We work in small, fast, agile teams to create exceptional customer experiences and enduring solutions out of the government’s most complex design and technology challenges. The work is challenging, but highly rewarding.RequirementsWhat you’ll do: Identify valuable data sources and automate collection processesUndertake preprocessing of structured and unstructured dataAnalyze large amounts of information to discover trends and patternsBuild predictive models and machine-learning algorithmsCombine models through ensemble modelingPresent information using data visualization techniquesPropose solutions and strategies to business challengesSelect and use the right tools, frameworks, languages, and technologies for the job, with a preference for open-source solutionsCollaborate with others as part of a cross-functional team that includes user experience researchers and designers, product managers, engineers, and other functional specialistsRepresent Skylight's culture of delivery when interacting with government stakeholders and other contractorsWhat we’re looking for: In-depth knowledge of computer science, statistics, and/or mathematicsExperience using advanced statistical and data-mining techniques such as regression, properties of distributions, and statistical testsExpertise in programming languages/frameworks such as Java/Scala, R, Python, and SQLExperience with distributed data/computing tools such as Spark, Hadoop, and HiveExperience using web services such as Redshift and S3Expertise in machine learning and deep-learning libraries such as Scikit-Learn, TensorFlow, Keras, PyTorch, and Apache Spark MLlibExperience using business intelligence tools such as Tableau, SAS, Microstrategy, and LookerExperience working with notebooks such as Jupyter, Zeppelin, and Databricks NotebookExperience visualizing/presenting data to stakeholders using tools such as Matplotlib, Seaborn, and D3Strong analytical and problem-solving skillsStrong business acumen and curiosityA drive to learn and master new technologies and techniquesAbility to select and use the right tools for the job, particularly open-source solutionsAbility to communicate clearly to technical and non-technical audiencesExperience working within a multidisciplinary, agile team formatA mindset and work approach that aligns with our core valuesAbility to travel from time to time (when it's safe)Don't meet 100% of the criteria but think you can do the job? We'd love to chat anyway! We're on a mission to build diverse teams, and studies have shown that women and marginalized folks are less likely than men to apply to jobs if they don't check every box.BenefitsWe focus on supporting you in a variety of ways:Competitive salaryMedical insurance, dental insurance, vision insuranceShort-term and long-term disability insuranceLife and AD&D insuranceDependent care FSA, healthcare FSA, health savings accountDollar-for-dollar 401(k) match up to 10% of your salaryPaid time off, including 15 accrued vacation days, 11 federal holidays, 5 floating holidays, and flexible sick leaveMinimum of 9 weeks paid time off for all eligible new birth, adoption, or foster parentsPerformance rewards, including annual salary increase, annual performance bonus, spot bonuses, and stock optionsBusiness development / sales bonusesReferral bonusesAnnual $2,000 allowance for professional developmentAnnual $750 allowance for tech-related purchasesAnnual swag budget of $100 to display your Skylight pride with some merchandise (hoodies, hats, and more)Dollar-for-dollar charity donation matching, up to $500 per yearAccess up to $1,000 before payday to cover emergency expensesRemote-friendly work environmentAn environment that empowers you to unleash your superpowers for public goodWe participate in E-Verify and upon hire, will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S.We're an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, national origin, ancestry, sex, sexual orientation, gender identity or expression, religion, age, pregnancy, disability, work-related injury, covered veteran status, political ideology, marital status, or any other factor that the law protects from employment discrimination.Job Type: Full-timePay: $160,000.00 - $220,000.00 per year",https://www.indeed.com/company/Skylight/jobs/Data-Scientist-b9e3d04fc2529aea?fccid=ab61b3195e3ceb66&vjs=3
260,260,Data Scientist,"Rockville, MD",Statistician (Health),US Substance Abuse and Mental Health Services Administration,"Help
This job is open to
Career transition (CTAP, ICTAP, RPL)
Federal employees who meet the definition of a ""surplus"" or ""displaced"" employee.
The public
U.S. Citizens, Nationals or those who owe allegiance to the U.S.
Clarification from the agency
All U.S. Citizens",https://www.indeed.com/rc/clk?jk=7c6ff6280fa3fcce&fccid=4d8eb2f84e52fd15&vjs=3
261,261,Data Scientist,Remote in New York State,Data Scientist,Neuro-ID,"Here at Neuro-ID, you will be joining a best-in-class team on a trajectory of tremendous growth. We are a Series-B start-up (https://techcrunch.com/2021/11/04/neuro-id-takes-in-fresh-capital-to-combat-fraud-from-all-of-our-taps-types-and-swipes/), backed by top tier investors Canapi Ventures, FinVC Capital, and TTV Capital and we serve some of the largest names across various industries such as Intuit, Square, Affirm, Mission Lane, Petal, and others.
We are pioneering the behavioral analytics space, providing a new standard for collecting, translating and actioning on the real-time behaviors of digital interactions. Through a body of patented technology, Neuro-ID developed the Friction Index™, leveraging over a decade of scientific research and discovery in Human-Computer Interaction (HCI) to measure both customer Intent and Experience. For companies, this real-time behavioral data is used during the digital onboarding process to segment genuine from fraudulent customers, enabling them to maximize conversion, reduce false positives and stop sophisticated fraud.
Founded by 2 world-renowned PhDs, and led by a team of seasoned executives, we continue to make strategic key additions to our team to expand our product offerings and enter new verticals.
Come join our team!
We have a large and unique data set with a unique set of challenges. It has tremendous potential. We are looking for a Data Scientist to join our team, and work on analysis and modeling.
What You Will Do
Research and develop ML learning models and technology to power Neuro-ID products
Data analysis and visualization
Who You Are
Minimum Master's Degree in Computer Science, Math, Statistics, Natural Sciences, Data Science, Machine Learning or related technical fields
1-3 years experience delivering data science projects analyzing and modeling real-world problems
Hands on experience developing supervised and unsupervised machine learning algorithms (regression, decision trees/random forest, neural networks, feature selection/reduction, clustering, etc.)
Familiar with Python (pandas, numpy, scikit-learn etc) and SQL, experience with Snowflake and/or Looker is a plus
Ability to adapt to a fast paced and flexible work environment
Life at Neuro-ID:
Neuro-ID is in hyper-growth mode, and the team here has a lot of ambition. However, what sets us apart from the rest is that the culture at Neuro-ID is truly special. It just might be that once in a lifetime opportunity. And it's not just the tech, or the market opp, it's also the people. Our headquarters are nestled in a quiet section of Montana's Rocky Mountains, but our distributed enterprise has the ambition to change the digital world. And we're doing just that each and every day by up-leveling world class organizations' digital strategies for fraud and CX with behavior. We work very hard, we are very focused, and the environment is incredibly dynamic. However, we make time to celebrate and build culture. We believe wholeheartedly that the journey should be memorable, enjoyable, and meaningful, even if it's not easy.
Compensation: Competitive salary and equity package (Own a slice of a rocket ship!)
Team: Remote “Connected” Workforce, quarterly culture events with regional team, functional team quarterly planning offsites, monthly all team celebration meetings, All Access We Work Cards, annual all team summits in Whitefish, MT, and MORE all in service to create a connected, but flexible workforce.
Wellness: Healthy people are happy people! We offer comprehensive and top tier health, dental, vision, FSA, DCA, 401K, monthly wellness stipend for gym memberships, strava licenses, or really anything related to wellness.
Education: Annual education reimbursement for an approved education purpose, course, books, podcast subscription, etc.
Tech: Technology Station Kit: Computer (Mac or PC Choice), Monitor(s), Keyboard, Mouse, Dongles, HeadSet; Remote Work Comfort Stipend: Annual stipend to continually improve your remote work set-up
Location: Our flagship “HQ” nestled in beautiful Whitefish, Montana with over 5000 square of office space and thousands of acres of outdoor adventure space for our remote employees to enjoy when in town for off-sites.
Competitive PTO Policy: Recharging when you are running hard is crucial! We stress work/life balance. Our PTO policies include the entire office closure for the whole week between Christmas Eve and New Years Day for recharging prior to the New Year!
Dare to do something bold!",https://www.indeed.com/rc/clk?jk=1a7bde6e8456dcf4&fccid=2f02f41780ed19c3&vjs=3
262,262,Data Scientist,"Oak Ridge, TN 37830 37830+1 location","Data Scientist/Programmer, Bioresource Science & Engineering Group",Oak Ridge National Laboratory,"Requisition Id 5836
Purpose
The Biodiversity and Sustainable Systems Section within the Environmental Sciences Division, http://www.esd.ornl.gov at Oak Ridge National Laboratory (ORNL), http://www.ornl.gov, is seeking a technical professional to provide data management, analysis, and programming support. You will join a highly qualified team of engineers and natural scientists in the Bioresource Science and Engineering Group (BSE) who develop strategies to deliver agricultural and forest resources to produce fuels, power/heat, and biomaterials. Our goal is to develop and apply quantitative tools to advance our understanding of how bioresources can be sustainably and reliably produced, delivered, and utilized to enable expansion of the US bioeconomy while also preserving ecosystem services.
ESD is an interdisciplinary research and development organization with more than 60 years of achievement in local, regional, national, and international environmental research. Our vision is to expand scientific knowledge and develop innovative strategies and technologies that will strengthen the nation’s leadership in creating solutions to help sustain the Earth’s natural resources. Our scientists conduct research, develop technology, and perform analyses to understand and assess responses of environmental systems at the environment-human interface and the consequences of alternative energy and environmental strategies.
The BSS Section explores how genes, organisms, populations, and communities influence, and are influenced by, the management, health, and sustainability of ecological systems. Researchers develop and implement tools and methods to quantify and mitigate threats to biodiversity and ecosystem services. They advance the state of water resources science and engineering through multidisciplinary research focused on data analytics, model simulation, engineering design, decision support and visualization. Scientists are developing advanced simulations to understand human health, economic, and environmental protection dimensions of existing and emerging sustainable energy alternatives. They are developing solutions that use renewable, low-carbon feedstock sources to expand the US bioeconomy while preserving ecosystem services.
Major Duties/Responsibilities
You will be involved with designing, coding, testing, documenting, and maintaining complex programs and datasets as a member of our research project team. This work will be performed under the direction of PIs leading projects to better understand the availability and environmental impacts of biomass resources to support the US bioeconomy. Tackling these questions surrounding the complex interactions of biology, environment, and industrial development requires large, varied datasets and innovative algorithms. We are seeking a self-starter with creative problem-solving skills and expertise in data management, programming, and data visualization. The following skills and experience are desirable:
Qualifications
Master’s degree in computer science or related field or bachelor’s degree with experience in scientific computing
Experience in designing, coding, testing, debugging, and documenting complex programs in Python and/or R; familiarity with Fortran is beneficial
Familiarity with collaborative open science workflow tools including Jupyter Notebooks/R Markdown, Knime, or GitHub version control system
Experience working with geospatial & remote sensing data is preferred
Experience in data visualization software such as Tableau is preferred
Experience working with databases such as PostgreSQL or MySQL is a plus
Familiarity with machine learning and High-Performance Computing (HPC) is a plus
Good communication skills in English, both oral and written
Desire to learn and adopt new tools and technologies as required by projects
Willingness to participate creatively in a variety of collaborative, dynamic team environments
This position will remain open for a minimum of 5 days after which it will close when a qualified candidate is identified and/or hired.
We accept Word (.doc, .docx), Adobe (unsecured .pdf), Rich Text Format (.rtf), and HTML (.htm, .html) up to 5MB in size. Resumes from third party vendors will not be accepted; these resumes will be deleted and the candidates submitted will not be considered for employment.
If you have trouble applying for a position, please email ORNLRecruiting@ornl.gov.
ORNL is an equal opportunity employer. All qualified applicants, including individuals with disabilities and protected veterans, are encouraged to apply. UT-Battelle is an E-Verify employer.",https://www.indeed.com/rc/clk?jk=69d8ce75455ea4fe&fccid=64e028df9b3fd2c4&vjs=3
263,263,Data Scientist,"Remote in Greensboro, NC",Data Scientist/Statistician (Open to Remote/Off-Site),Cone Health,"The Data Scientist/Statistician is an experienced advanced analytics resource on the Insight Discovery & Computational Modeling team within the Cone Health Enterprise Analytics department. The Data Scientist/Statistician leverages the tools and methods of applied data science to generate business and clinical value for Cone Health through discovery of new insights/knowledge.
This opportunity is open to remote candidates as employees on this team can work off-site.
The role of the Data Scientist at Cone Health is to:

? Apply machine learning-based data mining methods to discover new patterns in claims and care delivery data for the purpose of understanding performance of the Cone Health enterprise and/or the populations that it serves,


? Create predictive models for clinical and financial outcomes and/or population behaviors, and/or


? Build simulation models to assess the range of possible outcomes for strategic and tactical proposals, and to gain an understanding of the sensitivity to associated business levers, prior to implementation.

? Provide data science tools and methods mentorship to staff at the Data Scientist level.

The result of the data scientist?s work is a body of high-impact models that can be implemented in a production setting to improve member health outcomes, to increase the efficiency of care delivery operations, and to contain health care costs through health improvement and risk mitigation.
Talent Pool: Corporate Services/Professional
Responsibilities

Demonstrate attention to detail and initiative in discovering errors in data or analyses, or determining the need for additional, follow-up analysis arising from the original assignment.

-

Develop knowledge and expert understanding of Cone Health clinical and business initiatives to ensure value-adding design and interpretation of analysis.
-

Independently, or in teams, produce a combination of data mining, predictive modeling, simulation modeling or other quantitative analyses to provide new insights into drivers of clinical risk and financial performance.
-

Produce customer-oriented reports that provide business context for data science-based analysis and recommendations, requiring only moderate revision by the Enterprise Analytics leadership.

-

Represent Enterprise Analytics leadership as a data science expert in business engagements with mid-level leadership when called upon to do so.

-

Routinely apply data extraction and manipulation skills, complex analysis methods, statistical analysis, and data visualization tools to daily work.

-

Serve as consultant regarding advanced data mining and predictive modeling methods, as well as application of scientific research principles to knowledge discovery.

-

Qualifications

EDUCATION:

Required: Bachelor?s degree in a quantitative, analytical discipline such as data science, mathematics, statistics, operations research, actuarial science, or the physical sciences.

Preferred: Master?s Degree in an analytical discipline.
EXPERIENCE:

Required:

? Minimum of three (3) years of experience applying data science and/or other advanced analytics methods to very-large scale information sources required. Four years is preferred.

? Demonstrated expertise in relevant data science or analytical methods, particularly as applied in the healthcare domain, may reduce time-in-position requirement.

? Prior hands-on experience developing, applying, and interpreting results from successful (i.e., practical and impactful) analytics projects.

? Working knowledge of data science tools and methods, including machine learning and predictive modeling.

? Demonstrated proficiency with at least one of the following tools is required: R, Python, RapidMiner, SAS/Enterprise Miner, Statistica, AnyLogic, or BayesiaLab. Experience with similar tools will be considered.

? The ability to design and apply multiple advanced data mining, statistical analysis, and predictive modeling methods under limited guidance from senior data scientists or the Executive Director is required.

? Demonstrated experience working with large, complex, relational databases is required.

? Demonstrated experience with data extraction, data manipulation, and reporting is required.

? Demonstrated evidence of advanced problem-solving skills in the business environment.

? Experience presenting analytically-derived findings to mid-level or senior leadership is required.

Preferred:

? Analytics experience in the healthcare delivery or health insurance industries is strongly preferred. Relevant experience in other industries (e.g., retail, social media, financial services) will be considered.


? Two-or-more years of experience applying advanced analytics tools and methods to healthcare data is strongly preferred.

? Two-or-more years of experience in a healthcare operations environment (health system or insurer) is strongly preferred.

? Understanding of HIPAA and other applicable statutes or regulations concerning patient privacy and appropriate use and sharing of healthcare data is strongly preferred.
LICENSURE/CERTIFICATION/REGISTRY/LISTING:

REQUIRED

Valid Driver's License | Valid Driver's License

PREFERRED",https://www.indeed.com/rc/clk?jk=9f20fb69b7e1f4d6&fccid=33d5cafaa81b4d7e&vjs=3
