,search_position,job_location,job_title,company,job_description,job_link
238,Data Analyst,"Santa Fe, NM 87505 87505+1 location",Engineering Data Analyst,State of New Mexico,"Salary

$23.18 - $40.34 Hourly
$48,223 - $83,908 Annually
This position is a Pay Band 80

Purpose of Position
This posting will be used for on-going recruitment and will remain open filled.
Why does the job exist?
The Petroleum Specialist A will help devise analytic methods to improve responsible oil and gas well production and determine the need for new or modified data analysis and designs. This position will offer technical advice to achieve satisfactory regulatory progress.

This position will Inventory existing data and perform gap analysis; review existing and Incoming data for currency, accuracy, and documentation; convert existing data; perform data entry as needed; recommend procedures to increase data accessibility and ease of use and; to determine and Implement effective presentation of Information for OCD and OCD's various stakeholders.
How does it get done?
This position will work within the project management bureau but will assist with the OCD Engineering Bureau.
Who are the customers?
Th Is job supports the oil and gas industry, other state and federal agencies and the generaI public.
Ideal Candidate
Degree in engineering or technology experience In the oil and gas industry data analysis experience
Minimum Qualification
Bachelor's Degree in Environmental, Mechanical, Civil, or Geological Engineering and six (6) years of experience in a government regulatory role including oil field experience. Substitutions apply. See Substitution Table below.
Substitution Table

These combinations of education and experience qualify you for the position:

 Education Experience Education Experience

1 High School Diploma or Equivalent AND 10 years of experience OR High School Diploma or Equivalent AND 10 years of experience
2 Associate's degree in the field(s) specified in the minimum qualification AND 8 years of experience Associate's degree or higher in any field AND 10 years of experience
3 Bachelor's degree in the field(s) specified in the minimum qualification AND 6 years of experience

4 Master's degree in the field(s) specified in the minimum qualification AND 4 years of experience

5 PhD degree in the field(s) specified in the minimum qualification AND 2 years of experience

Education and years of experience must be related to the purpose of the position.
If Minimum Qualification requires a specific number of ""semester hours"" in a field (e.g. 6 semester hours in Accounting), applicants MUST have those semester hours in order to meet the minimum qualifications. No substitutions apply for semester hours.

Employment Requirements
Must possess and maintain a valid drivers license. Must possess and maintain a current defensive driving course certificate from the State of New Mexico or must pass and receive a defensive driving course certificate within thirty (30) days of date of hire as a condition of continued employment.
Working Conditions
Executive Order 2021-066 requires all employees with the State of New Mexico to provide either proof of COVID-19 vaccination (including proof of a booster dose of vaccine by January 17, 2022, or within four weeks of becoming eligible for a booster dose) or proof of a COVID-19 viral test every week.

The Public Health Order (on Vaccination) dated December 2, 2021, requires Congregate Care Facility Workers and Hospital Workers to have received a primary series of vaccination by October 6, 2021, and a booster dose of vaccine by January 17, 2022, or within four weeks of becoming eligible for a booster.

Links to the referenced Executive Order and Public Health Order can be found on the State Personnel Office website homepage: www.spo.state.nm.us
Supplemental Information

Benefits:
Do you know what Total Compensation is? Click here

Agency Contact Information: Jim GriswoldEmail
For information on Statutory Requirements for this position, click the Classification Description link on the job advertisement.

Bargaining Unit Position
This position is not covered by a collective bargaining agreement.",https://www.indeed.com/rc/clk?jk=e172b71b679cbd6d&fccid=09ed896583ff5570&vjs=3
239,Data Analyst,"Stamford, CT+5 locations",Data Analyst,Spectrum,"JOB SUMMARY
The Credit Services Risk Management team is a large and complex critical function for company success. We are staffed with highly-skilled and motivated individuals with a large emphasis on analytical abilities & problem solving skills. The Data Analyst will provide critical analysis to enhance credit risk functions such as underwriting and/or collections. This person will be the central point of contact to drive business decisions by leveraging deep analytics.


MAJOR DUTIES AND RESPONSIBILITIES
Provide recommendations for new or enhanced strategies to reduce losses and to retain customers
Partner with others to build predictive models and/or to implement solutions in production processes
Ensures that programming tasks are completed before the deadline and are fully tested with minimal defects
Gather business requirements. This individual will need to work with leadership and business partners to identify data and reporting needs for analysis
Develop/select methodologies to derive answers to business problems
Analyze data to provide meaningful insights. This individual must have strong data manipulation and interpretation skills, and be able to quantitatively assess business problems
Identify data sources and data attributes across and outside the company that will support the business needs
Conduct analyses that drive meaningful change on key objectives established by senior Charter leadership
Synthesize actionable insights by joining together large data sets from across the company, and applying appropriate analytical techniques
Communicate findings clearly and concisely through narrative-driven presentations and effective data visualizations to Charter executives and decision makers
Develop analytic plans and testable hypotheses for key business questions raised by partners to ensure that all important questions are addressed fully, appropriately, and accurately
Perform other duties as may be requested by manager

REQUIRED QUALIFICATIONS
Strong expertise in SQL
Business and quantitative analysis experience using packages such as SAS/Python/R
Detail oriented, self-motivated, proactive and results driven
Ability to communicate orally and in writing in a clear and straightforward manner
Ability to plan, prioritize and organize effectively
Ability to adapt to change
Highly energetic; ability to partner across business lines; a go-getter who seeks out information and does not wait for others to reach out

PREFERRED QUALIFICATIONS
Experience in scripting languages such as Java/Ruby/Perl.
Experience in using large databases; conducting complex analysis languages as noted above
Solving business problems through deep analytics
Ability to see patterns in the data where others are unable to;
Desire to use large databases and complex analysis to solve problems
Ability to explain complex analysis results in an easy-to-understand language
Advance skills in Excel, PowerPoint and Access
Excellent quantitative analysis skills
Ability to create conceptual frameworks enabling the analysis of varied business problems

Education
B.S. in quantitative sciences, including statistics, computer science, engineering, Business with focus on analytics. M.S. in a similar discipline preferred.

Related Work Experience
3+ years experience solving business problems through deep analytics
Industry experience in Financial services, insurance or actuarial services or medical research preferred but not required

WORKING CONDITIONS
Office Environment
CCO350 305898 305898BR",https://www.indeed.com/rc/clk?jk=a7f137eb22fcf2ea&fccid=c2d1b0769a534b4d&vjs=3
240,Data Analyst,"Knoxville, TN 37921 37921",Data Analyst - 17891,Knoxville Utilities Board,"Equal Employment OpportunityKNOXVILLE UTILITIES BOARD IS AN EQUAL OPPORTUNITY EMPLOYERJob InformationJob Classification: Business Management AnalystDepartment: Meter SystemsWork Location: 4505 Middlebrook PikeWork Schedule: 40+ hours / week; M - FAbout KUB:  The Knoxville Utilities Board (KUB) is one of the largest public utilities in the country providing electric, gas, water, and wastewater services to more than 473,000 customers in Knoxville and parts of seven surrounding counties. We exist to serve our customers, improving their quality of life by providing utility services that are safe, reliable, and affordable. Our mission is to act as good stewards of our community’s resources: utility assets, customer dollars, and the environment. We work to safeguard those resources and enhance their value for the people of the communities we serve and generations to come. We are looking for employees who want to be a part of a mission driven organization with strong values that support a skilled, diverse and inclusive workforce. For more about KUB’s Vision, Mission and Shared Values, visit our website and read more about the KUB Blueprint.Work Description:  Works to query, analyze, and interpret data from KUB enterprise IT systems, including geographic data, operational/utility system data, customer data, meter data to identify trends or patterns in complex data sets. Focuses on improving data quality and extracting value from big data sets by identifying trends and patterns. Will be involved in testing, documentation, building automation, and providing metrics, reports, and actionable insights to the organization. Works with management to assist in the prioritization of business and information needs.QualificationsMinimum QualificationsBachelor’s degree in data analytics, business, information systems, or other related field from an accredited four-year college or universityStrong communication skills: both oral and writtenStrong analytical, project management, and organizational skillsAbility to work independently on projects and complete them in a timely mannerExperience and proficiency in Microsoft Excel, Word, PowerPoint, and VisioValid driver's licensePhysical Demands:  Sedentary Work - Exerting up to 10 pounds of force occasionally, and / or a negligible amount of force frequently to lift, carry, push, pull, or otherwise move objects, including the human body. Sedentary work involves sitting most of the time but may involve walking or standing for brief periods of time.Preferred QualificationsExperience writing SQL statementsPython and MS Power BIOne to two (1-2) years of experience in related fieldKnowledge of relational databasesKnowledge of the utility industrySelection ProcessPhase 1 Apply online at www.kub.orgPhase 2 Experience, training, and education evaluationPhase 3 Interview with department representativesPhase 4 Written, performance, and behavioral exercisesPhase 5 Background investigationPhase 6 Physical assessment and/or drug screenIf special accommodations are needed at any phase of the selection process, please notify Human Resources in advance.NOTESOnly candidates submitting a completed KUB application and completing each component of the selection process will be considered for KUB positions. KUB does not accept unsolicited applications; completed applications are only considered for advertised vacancies. Please no third party inquiries. Due to the volume of applications and resumes we receive, only applicants invited to interview will be contacted. Applicants should apply on all positions of interest. KUB reserves the right to consider applications for additional vacancies in the same classification within 120 days of the original posting, after which time, applicants must reapply to be considered for any application. If KUB is unable to contact the applicant because the information on the application is no longer correct, the application will be considered inactive and the applicant no longer eligible for employment.Job Type: Full-time",https://www.indeed.com/company/Knoxville-Utilities-Board/jobs/Data-Analyst-bfd28d0976c47cd8?fccid=392e906acab23e76&vjs=3
241,Data Analyst,"Remote in Birmingham, AL 35203 35203","Data Science Analyst, Marketing",Shipt,"At Shipt, we are transforming the grocery shopping experience and giving time back to consumers. Shipt shoppers handpick fresh groceries and household essentials, then deliver them to your door in as little as one hour.
We are looking to hire a Data Science Analyst to join our newly formed Marketing and Ad-Tech Data Science team. You will work in conjunction with our Software Engineers, Data Scientists, Data Engineers, and Product groups to build and leverage insights and reporting to provide insights on both our paid and organic channels. We’re building cutting-edge personalization, optimization, and recommendation solutions that will change how our customers interact with Shipt and help them to understand how we can provide superb grocery delivery service.
This role sits within our Marketing Data Science Analytics team. This team will be responsible for helping our marketing counterparts and working to define data-driven marketing strategies.
This role will provide a high-level of visibility across the organization. Your contribution to the organization will be multifaceted – we are looking for someone who has a strong technical and data foundation and can influence business decisions using that expertise and toolkit.
What You’ll Do:
Be responsible for analyzing marketing channels including campaign optimization, audience creation, budget management, and testing ideation and execution
Lead internal and external communication on performance and analysis of campaigns
Build executive-facing reports on the health of the funnel, marketing effectiveness, etc.
Root cause analysis of performance changes and mix shift analyses
Strategize and coordinate with design, project management, and engineering to design experiments and execute on them
Research ad improvements and new marketing opportunities
Analyze, report on, and give recommendations for driving account growth on both top and bottom line KPIs. Communicate to team and business leaders on a regular basis.
Provide analytical consultative services in areas such as opportunity sizing, data capture/usage, and testing orchestration
Build and launch custom data components for brand-specific needs – this may come in the form of visualizations or notebooks
Increase product stickiness through hands-on analysis, stakeholder training, and case study development to ensure value occurs and is recognized
What are we looking for:
Natural curiosity and passionate drive to solve complex problems
2+ years of experience with a proven track record of success in meeting performance goals in digital marketing
Experience in analyzing performance-focused paid media campaigns on multiple channels such as Paid Search/SEM (Google Ads, Microsoft Ads), Paid Social (Facebook, Twitter), Display, Video, Native, etc.
Proficient in SQL leveraging queries across complex relational database and visualizations tools such as Tableau, Looker or Amplitude
Proficient at collecting and mining data from disparate data sources, and willing to dig deeper and understand the process that creates the data
Proficient with Google Analytics, Segment.io or another segmentation platform; can segment data and analyze performance based on meaningful differences between user groups
Experience working with event data from both web and app properties
Demonstrated ability to drive business decisions and behavioral changes through analytical capabilities
Demonstrated ability to synthesize data into actionable insights and communicate recommendations to leadership
Knowledge of statistical modeling and optimization beneficial, with experience working directly or indirectly on a specific business-application in this field
This role can be 100% remote. #LI-Remote
Colorado-based roles: The minimum annual salary for this position is $57,500. You may also be entitled to receive bonus, restricted stock units, and benefits
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",https://www.indeed.com/rc/clk?jk=bad4dfd3f5b4191c&fccid=e07842a8df6e60cc&vjs=3
242,Data Analyst,"Miami, FL",Data Analyst,Taxfyle,"A Data Analyst, or Data Business Analyst, is responsible for using their knowledge of data processing software and business development strategies to provide sound business decisions to company Executives. Their duties include collaborating with other data professionals to extract data figures, and creating reports based on their findings.
The culture here at Taxfyle is something we’re incredibly proud of. Some of the benefits you’ll be entitled to may vary by region or country you’re in, but you can expect stock options and a competitive salary.
We strive to create a transparent environment where all team members feel that their voices are heard and welcomed. We also aim to be a place where people can show up as their full selves each day and contribute their best. With more than 100 organizations and tens of thousands of users using our platform, our goal is to have a team that is representative of our users.
Skills and Qualifications
STEM Degree- Minimum of a Bachelor's degree in Statistics, Mathematics, Economics, or work experience related to the field
Strong analytical skills and ability to communicate results from the data to marketing and management
Proficiency working with Python, R, or other statistical software
Proficiency in SQL
Familiarity with quantitative modeling, statistical analysis experience and problem-solving
Analytical and problem-solving skills
Familiarity with the following libraries: Scipy, Pandas, Numpy
Reporting and data visualization skills
Responsibilities
Work with executives and other business leaders to identify opportunities for improvement.
Performs ad-hoc analysis using domain knowledge and scientific method to answer complex business questions, to test hypotheses, and to drive improvement.
Applies statistics, and data analysis methodologies to identify patterns and trends in data.
Extracts raw data, structured and unstructured, from enterprise systems and other sources and performs data engineering and curation to facilitate analysis.
Collaborate with team members to collect and analyze data.
Use graphs, infographics and other methods to visualize data.
Work with a team of analysts and other associates to process information.
Create presentations and reports based on recommendations and findings.
Taxfyle embraces diversity and equal opportunity. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. We believe the more inclusive we are, the better our company will be.",https://www.indeed.com/rc/clk?jk=024de4b2def13115&fccid=6833d270a09f8941&vjs=3
243,Data Analyst,Remote,Jr. Business Analyst,NET2ASPIRE,"We are looking for a Business Analyst who will be the vital link between our information technology capacity and our business objectives by supporting and ensuring the successful completion of analytical, building, testing and deployment tasks of our software product’s features.ResponsibilitiesDefine configuration specifications and business analysis requirementsPerform quality assuranceDefine reporting and alerting requirementsOwn and develop relationship with partners, working with them to optimize and enhance our integrationHelp design, document and maintain system processesReport on common sources of technical issues or questions and make recommendations to product teamCommunicate key insights and findings to product teamConstantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customerSkillsPrevious experience in Business / Systems Analysis or Quality AssuranceA degree in IT / Computer ScienceProven experience in eliciting requirements and testingExperience in analysing data to draw business-relevant conclusions and in data visualization techniques and toolsSolid experience in writing SQL queriesBasic knowledge in generating process documentationStrong written and verbal communication skills including technical writing skillsJob Types: Full-time, Part-timePay: $65,000.00 - $80,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insuranceLife insurancePaid time offVision insuranceSchedule:8 hour shiftMonday to FridayExperience:SQL: 1 year (Required)Work Location: Remote",https://www.indeed.com/company/net2aspire/jobs/Junior-Business-Analyst-025368f31a5f57b2?fccid=268145626d239938&vjs=3
244,Data Analyst,Remote,Variance Analyst / Data Analysis,Gilbarco,"Are you a person that is challenged by using analytical processes to identify root cause issues and deliver value back to customers? If yes, this is the career path for you where your analytical abilities to identify and troubleshoot complex issues will be developed within the petroleum industry.
Our Variance Analyst works within our Managed Services Analytics team to provide and deliver cost advantages to our clients through root cause analysis as well as incorporates an environmental impact by identifying and reducing potential hazards related to petroleum contamination.
The Variance Analyst’s responsibilities include:
Quantify petroleum variances to improve customer productivity, cost savings and improve customer experience
Analyze complex data and graphs and perform root cause identification
Manage multiple priorities simultaneously
Work in a new innovative service environment and provide creative thinking in developing new processes
Manage daily performance results in relation to key performance indicators
Knowledge of the petroleum industry related to equipment and environmental protection will help you accelerate your learning curve but is not required
You take proactive measures to learn the business concepts, solve customer problems, and seek out guidance/training when questions arise
You have experience in customer service related to 1 on 1 interaction with clients, phone communication, troubleshooting, and responding to customer tasks regarding requests for services.
You possess strong communication skills to clearly and professionally communicate both written and verbal
You have proven capabilities using business software (Microsoft Office, Outlook, PowerPoint, Word)
Experience with creating and presenting customer presentations and reports
Bachelor’s Degree preferred

Insite360 is committed to delivering its cloud-based solutions through a Software as a Service (SaaS) model that provides retailers remote access, visibility, and control of their Tank Gauges, Fuel Dispensers, and Point of Sale. We are automating all aspects of the fuel management process to increase efficiency, lower costs and prevent loss in the fueling and retail operations. We strive to improve uptime and customer experience.

We thrive on passion and innovation and are looking for great people, with great ideas, who want to create the next big thing. We want individuals to push limits, look outside the box and think the unthinkable.
Vontier is a $3B global industrial technology company focused on smarter transportation and mobility. Our five operating companies—Gilbarco Veeder-Root, Global Traffic Technologies, Teletrac Navman, Matco Tools, and Hennessy Industries—are united by a powerful purpose: mobilizing the future to create a better world. Our portfolio of trusted brands includes market-leading expertise in mobility technologies, retail and commercial fueling, fleet management, telematics, vehicle diagnostics and repair, and smart cities. Vontier’s pioneering solutions advance safety, security, efficiency, and environmental compliance worldwide.

Energized by our shared purpose and values, we have a strong culture shaped by a deep organization-wide commitment to inclusion, diversity, equity (ID&E), and corporate responsibility. Eight vibrant global employee resource groups serve as powerful focal points for connection, community, and advocacy, and we actively support community causes through Vontier Cares. We offer flexible remote and in-person, open-space work options.

The Vontier Business System (VBS), our engine for success and our competitive advantage, powers every aspect of our business performance through a continuous improvement mindset. As we look to the future, we will continue to evolve VBS to prepare our teams for new challenges and opportunities and to stay at the forefront of changing technologies through fast iteration and focused experimentation. To learn more about us visit: www.vontier.com.
""Vontier Corporation and all Vontier Companies are equal opportunity employers that evaluate qualified applicants without regard to race, color, national origin, religion, ancestry, sex (including pregnancy, childbirth and related medical conditions), age, marital status, disability, veteran status, citizenship status, sexual orientation, gender identity or expression, and other characteristics protected by law.""",https://www.indeed.com/rc/clk?jk=753473d7435a4553&fccid=61e19bc73d13b96e&vjs=3
245,Data Analyst,"Remote in Chesterfield, MO",Digital Strategy Business Analyst - Remote Available,Centene Corporation,"You could be the one who changes everything for our 25 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, multi-national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.
Position Purpose:
 Support strategic projects and initiatives for the Business Digitization team. Responsible for building strong relationships with key stakeholders and serves as a key digital representative to the health plans.
Develop, implement, and support education process and procedures to educate and engage health plans and other stakeholders on the digital catalog of assets, consisting of digital solutions deployed across the enterprise.
Support the development and management of enterprise roadmaps and partner with impacted stakeholders to ensure alignment of all digital initiatives to build and maintain multi-year digital roadmaps. Partner with implementation teams on solution status and engage with leaders on new projects/opportunities.
Partner with new business implementation teams on the RFP (request for proposal) process by managing the digital catalog, including tracking RFP responses and partnering on outcomes.
Conduct, create, and manage a competitive analysis playbook around digital health solutions.
Partner with innovation teams to determine potential new digital solutions and opportunities for the organization by market analysis and tracking realted to digital advancements.
Partner with Finance and Analytics on the management of a digital initiative pipeline.
Participate in strategic planning sessions and development with the digital leadership team and other stakeholders.

Our Comprehensive Benefits Package:
Flexible work solutions including remote options, hybrid work schedules and dress flexibility
Competitive pay
Paid Time Off including paid holidays
Health insurance coverage for you and dependents
401(k) and stock purchase plans
Tuition reimbursement and best-in-class training and development

Education/Experience:
Bachelor’s degree in Business, Communications, or equivalent experience.
2+ years of related business experience.


Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.",https://www.indeed.com/rc/clk?jk=75f6a4cefdf9190b&fccid=5ece327da33e0274&vjs=3
246,Data Analyst,Remote in Texas+1 location,9-1-1 Data Analyst,Motorola Solutions,"Company Overview
Motorola Solutions is there for our customers when everything is on the line. In extreme moments — when a hurricane lands or when a fire breaks out. And in everyday moments — when a package arrives just in time for the holiday or when a child doesn’t miss the school bus home.
We unify voice, data, video and analytics in one integrated ecosystem to enable individuals, businesses and communities to work together in more powerful ways. To help people make better decisions, act confidently and be their best in the moments that matter. Bring your passion, potential and talents to Motorola Solutions and connect with a career that matters.

Department Overview
911 Datamaster, a subsidiary of Motorola Solutions, has for the past 20+ years been in the business of providing software solutions for 911 call routing and the management of 911 data for call routing.

Job Description
Data Services maintains all data related to 9-1-1 ALI and LDB databases.
Facilitating operational error and discrepancy scenario resolution relating to service order input, 9-1-1 database management and emergency call response
Identify data inconsistencies and conflicts in address data sets
Work towards aggressive timelines to maximize data accuracy
Complex data analysis to initiate, define and manage database migration efforts
Fielding customer and user feedback relative to workflow and software use
Efficiently managing external relationships with telecommunication service providers and other stakeholders
Collaborating with internal staff to augment and maintain high levels of service quality and data integrity
Promoting a value adding partnership between 911DM and hosted agencies
Other duties as assigned
Qualifications:
Experience in the Public Safety industry preferred ideally in 9-1-1 service order processing.
Ability to understand and follow complex oral and written instructions, and perform accurate work in a timely manner
Ability to utilize application software (e.g., Excel) to perform analyses, generate reports, sort and categorize data
Exhibit strong verbal and written communication skills.
Ability to organize, prioritize and meet deadlines
Ability to manage multiple tasks and function as part of a team
Demonstrate a high degree of initiative, detail-oriented and sound judgement
Exhibit strong problem-solving skills and data input accurately at a reasonable rate of speed
Ability to work in an office environment and adhere to company policies and procedures The position will start as a remote employee (work from home) and will transition into an office environment.

Basic Requirements
High school diploma or equivalent
Knowledge and ability to use application software (e.g., Microsoft, Google suites ) to perform analyses, generate reports, sort and categorize data
Vaccine Requirement
Motorola Solutions has implemented a voluntary COVID-19 vaccination policy. We strongly encourage all employees to be fully vaccinated. Any employee who is not vaccinated must wear a mask at all times when at a Motorola Solutions site or otherwise meeting with other Motorola Solutions employees or customers. Employees who have submitted proof of vaccination must follow site-specific or local mask requirements. Additionally, certain local governments or Motorola Solutions' customers may have vaccine requirements that apply to some of our employees.

Travel Requirements
None

Relocation Provided
None

Position Type
Experienced

Referral Payment Plan
Yes
Our U.S. Benefits include:
Incentive Bonus Plans
Medical, Dental, Vision benefits effective Day 1
401K with Company Match and Day 1 vesting
9 Paid Holidays
Generous Paid Time Off Packages
Employee Stock Purchase Plan
Paid Parental & Family Leave
and more!

EEO Statement
Motorola Solutions is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran's status, or, any other protected characteristic.",https://www.indeed.com/rc/clk?jk=3fb72600989c6b80&fccid=22ec6ef3cc441ac2&vjs=3
247,Data Analyst,"Atlanta, GA 30301 30301+7 locations",Data Analyst (Virtual),Home Depot / THD,"Position Purpose:


Identify, distinguish and analyze multiple components of a problem and then make conclusions using high-level quantitative skills to help drive projects and bring value to the Home Depot through Home Services operations. Participate in driving operations processes for specific areas of responsibilities and complete project tasks as assigned by managers. Ability to use strategic thinking to see the big picture, determine the problem and understand fundamental parts of the problem; provide input on strategy based on knowledge of industry and technology trends. Execute day to day processes and tasks related to core operations projects and process improvements, including direct customer contact and issue resolution. Communicate issues and roadblocks related to their areas of responsibility.
Prepare and deliver insights and recommendations based on analyses. Provide customers with specialized information from a variety of resources. Facilitate workout problem-solving sessions with multiple groups of people.

Major Tasks, Responsibilities & Key Accountabilities:
20%-Review sales/financial analyses (what sold/did not sell; determine which categories have potential to move upward; cost/benefit analysis; data process modeling/analysis of problems, regression analysis).
15%-Identify trends in consumer lifestyle and technology; conduct customer focus groups and analyze/synthesize findings. Scan business/industry trends; scan competitive landscape; analyze consumer data.
25%-Interpret data based on specific knowledge of statistics and procedures used. Provide data to all Directors to support decision making. Provide input on forecast based on knowledge of product and technology.
20%-Provide input on strategy based on knowledge of industry and technology trends. Provide customers with specialized information from a variety of resources. Facilitate workout problem-solving sessions with multiple groups of people.
20%-Synthesize findings and derive conclusions from analyses and make oral/written recommendations to upper management. Execute tasks related to core operations projects and/or process improvements. Execute day to day processes
related to their areas of responsibility. Communicate issues and roadblocks related to respective area.
Nature and Scope:
This position reports to Senior Manager
This position has no Direct Reports
Environment:
Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.
Travel:
Typically requires overnight travel less than 10% of the time.
Standard Minimum Qualifications:
Must be eighteen years of age or older.
Must be legally permitted to work in the United States.
Education Required:


The knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to the job.

Years of Relevant Work Experience:
3 years
Physical Requirements:
Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.

Preferred Qualifications:
2+ years experience in Business Operations, Retail and/or Call Center.
3+ years experience with analytical and data mining tools such as Tableau, SQL and Python.
Knowledge, Skills, Abilities and Competencies:
Leverage Partnerships
Teamwork Adaptability
Problem Solving
Strong quantitative skills such as statistics and data analysis.
Self-Development",https://www.indeed.com/rc/clk?jk=1e6976eb11d1a81d&fccid=82e58e9861d48566&vjs=3
248,Data Analyst,"Hybrid remote in Dunwoody, GA 30346 30346+2 locations",Data Analyst - Business Intelligence,State Farm,"Overview:

We are not just offering a job but a meaningful career! Come join our passionate team!
As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. State Farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a Good Neighbor culture.
We offer competitive benefits and pay with the potential for an annual financial award based on both individual and enterprise performance. Our employees have an opportunity to participate in volunteer events within the community and engage in a learning culture. We offer programs to assist with tuition reimbursement, professional designations, employee development, wellness initiatives, and more!
Visit our Careers page for more information on our benefits, locations and the process of joining the State Farm team!
What’s In It for You
Work with cutting edge technologies and business models
Contribute to brand new, patent-worthy, concepts and products.
Be part of small, self-empowered teams.
Participate in customizable skill-level and personal development training.
Opportunity to identify, research, and feed the development of new and experimental products.
Freedom to utilize different technologies, languages, and frameworks that apply to the problem being solved.
Influence and inform solution design efforts that consider performance, risk mitigation, user experience, and testability.
Participates in Design Thinking to identify personas, develop problem solving ideas, and pitch ideas to leadership as a team.
Competitive Benefits, Pay, and Bonus Potential.
STEM Mentoring Opportunities: Give back to the community in your area of expertise through volunteering at STEM events for students!
Local volunteer opportunities.
401k plan
A Learning Culture: Mentoring, Tuition Reimbursement, Health Initiatives, and more!
HYBRID: Qualified candidates (in or near hub locations listed below) should plan to spend time working from home and some time working in the office as part of our hybrid work environment.
HUB LOCATIONS: Dunwoody, GA; Richardson, TX; Tempe, AZ; or Bloomington, IL
**Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work authorization either now or in the future (e.g. H-1B visa) for this opportunity**
Responsibilities:

The Enterprise Technology Claims Business Intelligence Team provides tactical and strategic data via dashboards, huddle boards, and reports enabling claims leadership to make data driven decisions, manage their business effectively, and provide coaching via performance dialogues and to adhere to legal and regulatory compliance matters.
This opportunity is for a Data Analyst in our Business Intelligence space. The data analyst will be responsible for providing business intelligence via on demand reports and dashboards to a variety of business partners ranging from Claims Leadership to Legal.
This real time, on-demand reporting function enables us to respond quickly to our customers’ needs and to the internal needs of the organization. Examples of reporting include but not limited to: Catastrophe, Department of Insurance, Human Resources and targeted claims data requests. The Data Analyst will be responsible for the creation of dashboards providing data analysis, trending and data visualization.
Qualifications:

We are looking for Candidates with:
Intermediate to Advanced in SQL
Intermediate to Advanced experience with SAS
Knowledge of AWS Cloud Platform and associated tools
Database Knowledge
Data Visualization Skills
Server Management Experience
Able to problem solve and work independently
Able to work in a high paced environment
Able to navigate and manage an assigned workload from end to end
Incumbency Period:
This position will have an 18-month incumbency period, beginning on the effective date of the position, which must be met before the employee can post for any other lateral State Farm position. Employees may be considered for leadership or Technology Engineer openings at any time, and a promotional position within the same job structure (i.e. Professional/Technical or Para-professional/Support) after 6 months from the effective date of the position. In these cases, the remaining incumbency would be waived. The incumbency period does not affect the at will relationship between State Farm and the employee and does not create an employment contract, nor contractual rights.
#LI-KF1

#LI-Hybrid",https://www.indeed.com/rc/clk?jk=6c16d278fdfbda91&fccid=d2310af9b3bb8585&vjs=3
249,Data Analyst,Remote,Contract-Data Analyst I,Consumers Energy,"Contract Assignment-March-October 2022Responsibilities: Responsible for providing administrative support within Business Operations for multiple Gas and Electric Distribution Field Leaders at various locations. The Administrative Assistant may be working in these areas: Gas and Electric Distribution supportSkills: Extensive experience in Tableau, Microsoft SQL and VBA. The following experience / skills may set you apart from others.  * Business Analytics and Optimization experience with sources for support  * Lean/Six Sigma ceEducation: Bachelor's Degree in Mathematics, Accounting, IT, Engineering or related field * Masters or other advanced degree, ideally in an Analytics, Mathematics, IT or Business area * 2-5 Years experience preferredJob Types: Full-time, ContractSchedule:Monday to FridayEducation:Bachelor's (Preferred)Experience:SQL: 2 years (Preferred)Tableau: 2 years (Preferred)VBA: 2 years (Preferred)Work Location: Remote",https://www.indeed.com/company/Consumers-Energy/jobs/Contract-Data-Analyst-5e7213cd93bdf709?fccid=aa8a1b8314910702&vjs=3
